-0.99,-0.16,-0.08,0.803431,0.884625,0.207175
-0.99,-0.16,-0.07,0.412777,0.880195,0.216765
-0.99,-0.15,-0.08,0.576921,0.716038,0.0917221
-0.99,-0.15,-0.07,0.628501,0.139046,0.258847
-1,-0.16,-0.06,0.225648,0.0309762,0.390556
-1,-0.16,-0.05,0.909562,0.393767,0.101157
-1,-0.15,-0.05,0.871609,0.69102,0.380919
-0.99,-0.15,-0.06,0.653696,0.935631,0.156781
-0.99,-0.15,-0.05,0.862761,0.861908,0.0353416
-1,-0.16,-0.04,0.365964,0.425405,0.171908
-1,-0.16,-0.03,0.526194,0.922941,0.861658
-1,-0.15,-0.04,0.983401,0.408096,0.805851
-0.99,-0.15,-0.04,0.701858,0.0750961,0.602414
-0.99,-0.15,-0.03,0.254224,0.543472,0.686375
-1,-0.16,-0.02,0.167389,0.447666,0.940122
-0.99,-0.16,-0.01,0.233118,0.646472,0.0316149
-0.99,-0.15,-0.02,0.0314739,0.529305,0.385293
-0.99,-0.15,-0.01,0.0263971,0.357492,0.204694
-0.99,-0.14,-0.06,0.738072,0.512417,0.651924
-0.99,-0.14,-0.05,0.96451,0.446361,0.519367
-0.99,-0.14,-0.04,0.8844,0.332651,0.0841064
-0.99,-0.14,-0.03,0.116625,0.189304,0.42902
-0.99,-0.14,-0.02,0.29274,0.240133,0.179466
-0.99,-0.14,-0.01,0.951424,0.701607,0.133535
-0.98,-0.16,-0.09,0.687644,0.604068,0.660928
-0.97,-0.16,-0.09,0.567684,0.893693,0.976411
-0.97,-0.15,-0.09,0.580372,0.436352,0.0279552
-0.98,-0.15,-0.08,0.188292,0.179672,0.915762
-0.98,-0.14,-0.08,0.579901,0.578306,0.334582
-0.98,-0.14,-0.07,0.443767,0.321704,0.475753
-0.98,-0.13,-0.07,0.602924,0.841984,0.960076
-0.97,-0.14,-0.08,0.844966,0.685765,0.26783
-0.97,-0.13,-0.07,0.689873,0.93864,0.494618
-0.98,-0.14,-0.06,0.605248,0.417761,0.132524
-0.98,-0.13,-0.06,0.726458,0.218391,0.0181304
-0.98,-0.13,-0.05,0.64933,0.955317,0.617231
-0.98,-0.13,-0.04,0.447113,0.957764,0.290993
-0.98,-0.13,-0.03,0.541049,0.788318,0.767338
-0.98,-0.13,-0.02,0.0574464,0.934203,0.582129
-0.98,-0.13,-0.01,0.0684637,0.760574,0.728559
-0.98,-0.12,-0.05,0.867043,0.503254,0.392095
-0.97,-0.12,-0.06,0.162158,0.231362,0.646226
-0.97,-0.12,-0.05,0.472104,0.989457,0.139906
-0.97,-0.11,-0.05,0.651233,0.234224,0.742189
-0.98,-0.12,-0.04,0.0337528,0.352487,0.0685402
-0.98,-0.12,-0.03,0.929528,0.568022,0.998862
-0.97,-0.11,-0.04,0.00294542,0.462488,0.000285745
-0.97,-0.11,-0.03,0.184722,0.464985,0.106557
-0.98,-0.12,-0.02,0.46239,0.129278,0.248339
-0.98,-0.12,-0.01,0.115841,0.856966,0.250411
-0.97,-0.11,-0.02,0.494272,0.830195,0.0901502
-0.97,-0.11,-0.01,0.747967,0.0189861,0.151203
-0.97,-0.1,-0.02,0.837548,0.182771,0.658046
-0.97,-0.1,-0.01,0.284266,0.309699,0.604358
-0.96,-0.23,-0.07,0.270805,0.373075,0.650417
-0.95,-0.23,-0.08,0.588552,0.757068,0.131472
-0.95,-0.23,-0.07,0.90331,0.430226,0.407533
-0.96,-0.23,-0.06,0.276287,0.0337855,0.648316
-0.96,-0.23,-0.05,0.223548,0.411617,0.0346768
-0.95,-0.23,-0.06,0.910299,0.0569479,0.333629
-0.95,-0.23,-0.05,0.699703,0.155596,0.753546
-0.96,-0.23,-0.04,0.295399,0.566406,0.881461
-0.96,-0.23,-0.03,0.0130197,0.0902375,0.970867
-0.95,-0.23,-0.04,0.943913,0.0598259,0.244221
-0.95,-0.23,-0.03,0.788819,0.0422155,0.926921
-0.95,-0.23,-0.02,0.159601,0.339229,0.758867
-0.96,-0.21,-0.09,0.914533,0.522933,0.66997
-0.95,-0.22,-0.09,0.502735,0.418107,0.665604
-0.95,-0.21,-0.09,0.965168,0.0537939,0.696317
-0.96,-0.22,-0.08,0.554636,0.912896,0.0170959
-0.95,-0.22,-0.08,0.527862,0.522605,0.126875
-0.96,-0.22,-0.02,0.32987,0.696364,0.773997
-0.96,-0.22,-0.01,0.252048,0.687202,0.113752
-0.95,-0.22,-0.01,0.508923,0.122957,0.475117
-0.96,-0.2,-0.09,0.984288,0.827615,0.497894
-0.96,-0.19,-0.1,0.16169,0.212787,0.0573262
-0.95,-0.2,-0.1,0.255004,0.179905,0.628186
-0.95,-0.19,-0.1,0.652416,0.466933,0.906027
-0.96,-0.18,-0.1,0.389272,0.755187,0.229031
-0.96,-0.17,-0.1,0.883075,0.241936,0.236835
-0.95,-0.18,-0.1,0.113382,0.674503,0.705121
-0.95,-0.17,-0.1,0.825043,0.373596,0.339245
-0.94,-0.23,-0.08,0.252098,0.322302,0.669137
-0.94,-0.23,-0.07,0.399984,0.421005,0.111947
-0.93,-0.23,-0.07,0.15919,0.588347,0.726205
-0.94,-0.23,-0.06,0.925679,0.742239,0.206987
-0.94,-0.23,-0.05,0.570346,0.384978,0.847709
-0.93,-0.23,-0.06,0.841158,0.292686,0.347389
-0.93,-0.23,-0.05,0.112213,0.705868,0.931068
-0.94,-0.23,-0.04,0.882225,0.192051,0.718798
-0.94,-0.23,-0.03,0.107506,0.918147,0.401913
-0.93,-0.23,-0.04,0.518995,0.0595404,0.760041
-0.93,-0.23,-0.03,0.888952,0.474316,0.98622
-0.94,-0.23,-0.02,0.113348,0.464822,0.653498
-0.94,-0.23,-0.01,0.844955,0.241696,0.0834461
-0.93,-0.23,-0.02,0.511768,0.307926,0.119933
-0.93,-0.23,-0.01,0.753907,0.489899,0.633203
-0.94,-0.22,-0.09,0.979948,0.703435,0.414615
-0.94,-0.21,-0.09,0.539471,0.856812,0.947264
-0.93,-0.22,-0.09,0.620898,0.88394,0.260309
-0.93,-0.21,-0.09,0.455767,0.156029,0.511857
-0.94,-0.22,-0.08,0.0629065,0.971501,0.621585
-0.93,-0.22,-0.08,0.867831,0.809276,0.676977
-0.94,-0.2,-0.1,0.680496,0.119331,0.0915911
-0.94,-0.19,-0.1,0.185723,0.764408,0.770637
-0.93,-0.2,-0.1,0.0989896,0.348346,0.462424
-0.93,-0.19,-0.1,0.0628667,0.868403,0.95642
-0.94,-0.18,-0.1,0.65741,0.61767,0.367119
-0.94,-0.17,-0.1,0.608187,0.134802,0.972711
-0.93,-0.18,-0.1,0.423248,0.505136,0.0808097
-0.93,-0.17,-0.1,0.557322,0.810136,0.15629
-0.92,-0.23,-0.07,0.116338,0.310757,0.251377
-0.91,-0.23,-0.07,0.452465,0.85097,0.807297
-0.92,-0.23,-0.06,0.57297,0.983177,0.636629
-0.92,-0.23,-0.05,0.94473,0.115057,0.375765
-0.91,-0.23,-0.06,0.444321,0.320252,0.758625
-0.91,-0.23,-0.05,0.596703,0.906667,0.341247
-0.92,-0.23,-0.04,0.425136,0.550477,0.859823
-0.92,-0.23,-0.03,0.232743,0.221094,0.79273
-0.91,-0.23,-0.04,0.890789,0.493973,0.549485
-0.91,-0.23,-0.03,0.450911,0.495214,0.101641
-0.92,-0.23,-0.02,0.0902121,0.568699,0.694073
-0.92,-0.23,-0.01,0.695673,0.0910342,0.783746
-0.91,-0.23,-0.02,0.243802,0.978484,0.309644
-0.91,-0.23,-0.01,0.235897,0.815476,0.307293
-0.92,-0.21,-0.09,0.681085,0.75175,0.0168364
-0.91,-0.21,-0.09,0.0464076,0.647303,0.484863
-0.92,-0.22,-0.08,0.873109,0.197747,0.70827
-0.91,-0.22,-0.08,0.250399,0.69822,0.0997459
-0.92,-0.2,-0.1,0.787884,0.0366846,0.250596
-0.92,-0.2,-0.09,0.593703,0.775791,0.877431
-0.92,-0.19,-0.1,0.154704,0.0735333,0.985556
-0.91,-0.2,-0.09,0.218925,0.311818,0.638792
-0.91,-0.19,-0.1,0.15729,0.786066,0.252398
-0.92,-0.18,-0.1,0.537079,0.900812,0.195457
-0.92,-0.17,-0.1,0.580248,0.509394,0.502875
-0.91,-0.18,-0.1,0.603133,0.0172472,0.380983
-0.91,-0.17,-0.1,0.0731602,0.586043,0.310683
-0.9,-0.23,-0.06,0.868238,0.309812,0.534874
-0.9,-0.23,-0.05,0.28994,0.441701,0.75346
-0.89,-0.23,-0.05,0.0122644,0.130254,0.367002
-0.9,-0.23,-0.04,0.751978,0.926579,0.830022
-0.9,-0.23,-0.03,0.477007,0.160977,0.322896
-0.89,-0.23,-0.04,0.556391,0.411216,0.271352
-0.89,-0.23,-0.03,0.253902,0.673969,0.823624
-0.9,-0.23,-0.02,0.163035,0.0402788,0.942484
-0.9,-0.23,-0.01,0.593608,0.359692,0.81904
-0.89,-0.23,-0.02,0.0308611,0.764057,0.136187
-0.89,-0.23,-0.01,0.646642,0.962879,0.103563
-0.9,-0.21,-0.09,0.559409,0.809276,0.738525
-0.9,-0.22,-0.08,0.335238,0.856475,0.169691
-0.9,-0.22,-0.07,0.496934,0.505789,0.118651
-0.9,-0.21,-0.08,0.883848,0.413124,0.925664
-0.89,-0.22,-0.07,0.0799752,0.103379,0.454391
-0.89,-0.21,-0.08,0.243073,0.63923,0.744039
-0.89,-0.22,-0.06,0.0161358,0.801371,0.686663
-0.9,-0.2,-0.09,0.607793,0.24018,0.335482
-0.9,-0.19,-0.1,0.933754,0.913236,0.504965
-0.9,-0.19,-0.09,0.978901,0.312336,0.93454
-0.89,-0.2,-0.09,0.260622,0.315641,0.595331
-0.89,-0.19,-0.09,0.34601,0.166949,0.510025
-0.9,-0.18,-0.1,0.410418,0.556443,0.674222
-0.9,-0.17,-0.1,0.154234,0.315518,0.413313
-0.89,-0.18,-0.1,0.20349,0.484664,0.421409
-0.89,-0.17,-0.1,0.181048,0.482336,0.381199
-0.88,-0.23,-0.04,0.261665,0.157716,0.0555325
-0.88,-0.23,-0.03,0.247725,0.425167,0.530551
-0.87,-0.23,-0.03,0.65931,0.669644,0.628443
-0.88,-0.23,-0.02,0.669148,0.584911,0.236335
-0.88,-0.23,-0.01,0.395897,0.380045,0.683947
-0.87,-0.23,-0.02,0.76442,0.944514,0.65221
-0.87,-0.23,-0.01,0.0692229,0.453268,0.754526
-0.88,-0.22,-0.07,0.303235,0.394635,0.150921
-0.88,-0.21,-0.08,0.694808,0.0414485,0.340449
-0.88,-0.21,-0.07,0.894577,0.254619,0.720029
-0.87,-0.21,-0.07,0.0390669,0.397414,0.592708
-0.88,-0.22,-0.06,0.609561,0.475961,0.554028
-0.88,-0.22,-0.05,0.804147,0.76678,0.957205
-0.87,-0.22,-0.06,0.573771,0.088782,0.528131
-0.87,-0.22,-0.05,0.373659,0.83065,0.261405
-0.87,-0.22,-0.04,0.29423,0.538018,0.106021
-0.88,-0.2,-0.09,0.702061,0.736738,0.857224
-0.88,-0.19,-0.09,0.697985,0.665402,0.0240709
-0.87,-0.19,-0.09,0.540837,0.62757,0.147196
-0.88,-0.2,-0.08,0.68424,0.297728,0.208162
-0.87,-0.2,-0.08,0.572175,0.349042,0.897436
-0.88,-0.18,-0.1,0.650998,0.287869,0.981855
-0.88,-0.17,-0.1,0.461583,0.592078,0.902368
-0.87,-0.18,-0.09,0.805624,0.0963082,0.180853
-0.87,-0.17,-0.1,0.669471,0.397584,0.0277104
-0.86,-0.21,-0.07,0.631961,0.207549,0.454078
-0.86,-0.22,-0.05,0.521334,0.282005,0.686544
-0.86,-0.21,-0.06,0.894133,0.848004,0.264532
-0.85,-0.21,-0.06,0.860087,0.280909,0.652621
-0.85,-0.21,-0.05,0.234555,0.421864,0.935557
-0.86,-0.22,-0.04,0.314078,0.450969,0.700203
-0.86,-0.22,-0.03,0.0420661,0.518123,0.119866
-0.85,-0.22,-0.04,0.618604,0.18666,0.753573
-0.85,-0.22,-0.03,0.947667,0.500363,0.481082
-0.86,-0.22,-0.02,0.52803,0.659254,0.261399
-0.86,-0.22,-0.01,0.71348,0.0565193,0.539143
-0.85,-0.22,-0.02,0.00932062,0.187162,0.332395
-0.85,-0.22,-0.01,0.38823,0.656528,0.763164
-0.86,-0.19,-0.09,0.351635,0.0711068,0.479733
-0.86,-0.2,-0.08,0.407896,0.1247,0.817263
-0.86,-0.2,-0.07,0.765535,0.638971,0.931816
-0.86,-0.19,-0.08,0.795446,0.24645,0.48948
-0.85,-0.2,-0.07,0.277772,0.353074,0.246409
-0.85,-0.19,-0.08,0.917693,0.129529,0.104611
-0.86,-0.18,-0.09,0.390478,0.334142,0.190025
-0.86,-0.17,-0.09,0.126754,0.364219,0.16292
-0.85,-0.18,-0.09,0.0534213,0.654279,0.69551
-0.85,-0.17,-0.09,0.0476801,0.107423,0.0840937
-0.85,-0.18,-0.08,0.0298464,0.709265,0.154622
-0.84,-0.21,-0.05,0.60155,0.527715,0.0595502
-0.83,-0.21,-0.05,0.277679,0.771343,0.912606
-0.84,-0.22,-0.04,0.981601,0.492321,0.636701
-0.84,-0.22,-0.03,0.379655,0.970669,0.464089
-0.84,-0.21,-0.04,0.230814,0.0482087,0.700122
-0.83,-0.21,-0.04,0.358427,0.282391,0.00886774
-0.83,-0.21,-0.03,0.396434,0.84059,0.976828
-0.84,-0.22,-0.02,0.655141,0.771535,0.966873
-0.84,-0.22,-0.01,0.0677598,0.241846,0.260733
-0.83,-0.22,-0.02,0.468731,0.734387,0.334891
-0.83,-0.22,-0.01,0.122382,0.661383,0.199128
-0.83,-0.21,-0.02,0.336065,0.827825,0.375926
-0.84,-0.2,-0.07,0.645623,0.0598047,0.150945
-0.84,-0.19,-0.08,0.351257,0.750059,0.805777
-0.84,-0.19,-0.07,0.589299,0.0716763,0.40375
-0.83,-0.19,-0.07,0.18699,0.682127,0.970831
-0.84,-0.2,-0.06,0.742205,0.278687,0.890716
-0.83,-0.2,-0.06,0.966698,0.426113,0.736922
-0.83,-0.2,-0.05,0.741467,0.949802,0.911296
-0.84,-0.17,-0.09,0.90466,0.507901,0.209789
-0.84,-0.18,-0.08,0.654189,0.937212,0.520094
-0.83,-0.18,-0.08,0.878378,0.129585,0.0665121
-0.83,-0.18,-0.07,0.44636,0.039301,0.555947
-0.83,-0.17,-0.08,0.193932,0.874867,0.820004
-0.82,-0.21,-0.04,0.433646,0.663963,0.490259
-0.82,-0.21,-0.03,0.520017,0.299287,0.436534
-0.81,-0.21,-0.03,0.459392,0.684885,0.0602394
-0.82,-0.21,-0.02,0.198728,0.585018,0.0237819
-0.82,-0.21,-0.01,0.982602,0.839713,0.894458
-0.81,-0.21,-0.02,0.0621759,0.209578,0.95181
-0.81,-0.21,-0.01,0.58112,0.381134,0.866177
-0.82,-0.19,-0.07,0.581699,0.64564,0.0146558
-0.82,-0.2,-0.05,0.353981,0.465171,0.492906
-0.82,-0.19,-0.06,0.976314,0.166356,0.27524
-0.81,-0.2,-0.05,0.837702,0.169938,0.382283
-0.81,-0.19,-0.06,0.565108,0.677507,0.615102
-0.81,-0.19,-0.05,0.309527,0.763051,0.60215
-0.82,-0.2,-0.04,0.364931,0.212391,0.213601
-0.81,-0.2,-0.04,0.455474,0.359263,0.265874
-0.81,-0.2,-0.03,0.588349,0.912585,0.898099
-0.82,-0.18,-0.07,0.766119,0.66854,0.219339
-0.82,-0.17,-0.08,0.637054,0.396323,0.47359
-0.81,-0.18,-0.07,0.576815,0.455934,0.0487018
-0.81,-0.17,-0.08,0.526405,0.376646,0.0132971
-0.81,-0.17,-0.07,0.624656,0.138725,0.610836
-0.96,-0.16,-0.09,0.571671,0.349896,0.00516129
-0.96,-0.15,-0.09,0.116833,0.687477,0.643427
-0.95,-0.16,-0.1,0.664668,0.458485,0.795785
-0.95,-0.15,-0.1,0.844854,0.625215,0.98533
-0.95,-0.15,-0.09,0.287698,0.468553,0.953491
-0.96,-0.14,-0.09,0.325588,0.793331,0.818054
-0.95,-0.14,-0.09,0.611106,0.912148,0.619142
-0.95,-0.13,-0.09,0.707069,0.003847,0.592364
-0.96,-0.14,-0.08,0.513631,0.850763,0.592501
-0.96,-0.13,-0.08,0.906259,0.855538,0.919356
-0.95,-0.13,-0.08,0.076793,0.00297046,0.00543189
-0.96,-0.12,-0.07,0.0586594,0.698376,0.190645
-0.95,-0.12,-0.08,0.632794,0.0775752,0.721129
-0.95,-0.12,-0.07,0.112853,0.297107,0.671375
-0.95,-0.11,-0.07,0.703654,0.434597,0.37079
-0.96,-0.11,-0.06,0.741817,0.720492,0.533659
-0.96,-0.11,-0.05,0.00212443,0.993363,0.0831591
-0.95,-0.11,-0.06,0.389566,0.949452,0.0834746
-0.96,-0.1,-0.05,0.213614,0.689792,0.385544
-0.95,-0.1,-0.06,0.841495,0.324095,0.406897
-0.95,-0.1,-0.05,0.812582,0.528638,0.664974
-0.95,-0.09,-0.05,0.781593,0.64078,0.960375
-0.96,-0.1,-0.04,0.0215681,0.554612,0.666446
-0.96,-0.1,-0.03,0.0535434,0.97482,0.685373
-0.96,-0.09,-0.03,0.884832,0.459538,0.909633
-0.95,-0.09,-0.04,0.470663,0.604083,0.91647
-0.95,-0.09,-0.03,0.665406,0.189011,0.551577
-0.96,-0.1,-0.02,0.21623,0.219163,0.104741
-0.96,-0.1,-0.01,0.495245,0.101638,0.345598
-0.96,-0.09,-0.02,0.524045,0.497287,0.52558
-0.96,-0.09,-0.01,0.534081,0.0393999,0.0859079
-0.95,-0.09,-0.02,0.784215,0.0271711,0.241348
-0.95,-0.08,-0.02,0.267394,0.449819,0.232898
-0.95,-0.08,-0.01,0.263799,0.190848,0.89124
-0.94,-0.16,-0.1,0.877518,0.632998,0.25754
-0.94,-0.15,-0.1,0.122421,0.929357,0.499117
-0.93,-0.16,-0.1,0.442807,0.167933,0.627607
-0.93,-0.15,-0.1,0.738679,0.638373,0.177187
-0.94,-0.14,-0.09,0.540197,0.264696,0.0619236
-0.94,-0.13,-0.09,0.175592,0.849852,0.472175
-0.93,-0.14,-0.1,0.336289,0.800255,0.64058
-0.93,-0.13,-0.09,0.371485,0.887829,0.0671966
-0.93,-0.12,-0.09,0.716445,0.583206,0.547545
-0.94,-0.12,-0.08,0.664053,0.625922,0.394095
-0.94,-0.11,-0.08,0.823724,0.365829,0.823232
-0.94,-0.11,-0.07,0.0539496,0.476109,0.846007
-0.93,-0.11,-0.08,0.959301,0.420883,0.2164
-0.94,-0.1,-0.07,0.849303,0.727266,0.613066
-0.93,-0.1,-0.07,0.487537,0.527961,0.348773
-0.94,-0.1,-0.06,0.299934,0.342875,0.427029
-0.94,-0.09,-0.06,0.515637,0.68857,0.541223
-0.94,-0.09,-0.05,0.955336,0.47414,0.927909
-0.93,-0.09,-0.06,0.483003,0.237036,0.697853
-0.93,-0.08,-0.05,0.160994,0.315798,0.773055
-0.94,-0.08,-0.04,0.020597,0.193013,0.30882
-0.94,-0.08,-0.03,0.0443431,0.139706,0.838183
-0.93,-0.08,-0.04,0.102318,0.0605426,0.524927
-0.93,-0.07,-0.04,0.44166,0.369593,0.148014
-0.93,-0.07,-0.03,0.766159,0.640516,0.840343
-0.94,-0.08,-0.02,0.296108,0.224157,0.329145
-0.94,-0.07,-0.02,0.913176,0.226426,0.429501
-0.94,-0.07,-0.01,0.811032,0.212577,0.326047
-0.93,-0.07,-0.02,0.949937,0.970929,0.889129
-0.93,-0.07,-0.01,0.840528,0.700443,0.569369
-0.93,-0.06,-0.02,0.498485,0.790593,0.132188
-0.93,-0.06,-0.01,0.561724,0.440731,0.918436
-0.92,-0.16,-0.1,0.148687,0.0288454,0.115255
-0.92,-0.15,-0.1,0.58245,0.344089,0.141282
-0.91,-0.16,-0.1,0.188105,0.977793,0.929376
-0.91,-0.15,-0.1,0.0290202,0.14214,0.271903
-0.92,-0.14,-0.1,0.751035,0.655367,0.680061
-0.92,-0.13,-0.09,0.542431,0.229326,0.700943
-0.91,-0.14,-0.1,0.158967,0.183391,0.731127
-0.91,-0.13,-0.1,0.0900155,0.488397,0.24685
-0.92,-0.12,-0.09,0.10901,0.40448,0.681579
-0.92,-0.11,-0.09,0.392238,0.105087,0.423441
-0.91,-0.12,-0.09,0.208504,0.997425,0.540288
-0.91,-0.11,-0.09,0.988245,0.86396,0.842262
-0.92,-0.11,-0.08,0.390936,0.674887,0.21212
-0.92,-0.1,-0.08,0.612062,0.203222,0.419486
-0.92,-0.1,-0.07,0.795723,0.52397,0.551319
-0.92,-0.09,-0.07,0.394302,0.293119,0.491325
-0.91,-0.1,-0.08,0.954686,0.328219,0.590088
-0.91,-0.09,-0.07,0.195963,0.733393,0.614833
-0.92,-0.09,-0.06,0.106114,0.116519,0.81638
-0.91,-0.08,-0.07,0.267868,0.121447,0.963773
-0.92,-0.08,-0.06,0.0154643,0.775494,0.536374
-0.92,-0.08,-0.05,0.505601,0.391626,0.743581
-0.92,-0.07,-0.05,0.773851,0.502461,0.71194
-0.91,-0.08,-0.06,0.205935,0.178178,0.229666
-0.91,-0.07,-0.05,0.875325,0.510515,0.815487
-0.92,-0.07,-0.04,0.216384,0.91493,0.654813
-0.92,-0.06,-0.03,0.680312,0.124358,0.368558
-0.91,-0.06,-0.04,0.477264,0.347637,0.780447
-0.91,-0.06,-0.03,0.338234,0.101678,0.622553
-0.91,-0.05,-0.03,0.567236,0.161832,0.311122
-0.92,-0.06,-0.02,0.286841,0.435457,0.664271
-0.92,-0.06,-0.01,0.978635,0.152492,0.33121
-0.92,-0.05,-0.01,0.463129,0.335133,0.541983
-0.91,-0.05,-0.02,0.00422585,0.0247135,0.30096
-0.91,-0.05,-0.01,0.868442,0.143509,0.00502026
-0.91,-0.04,-0.01,0.59189,0.575142,0.461305
-0.9,-0.16,-0.1,0.828441,0.158139,0.1615
-0.9,-0.15,-0.1,0.956373,0.989861,0.261314
-0.89,-0.16,-0.1,0.118218,0.805888,0.217096
-0.89,-0.15,-0.1,0.197656,0.167185,0.135424
-0.9,-0.14,-0.1,0.92403,0.498683,0.107048
-0.9,-0.13,-0.1,0.870644,0.934229,0.131731
-0.89,-0.14,-0.1,0.469077,0.118743,0.231068
-0.89,-0.13,-0.1,0.780416,0.226468,0.400532
-0.9,-0.12,-0.09,0.99568,0.723198,0.275353
-0.9,-0.11,-0.09,0.908715,0.448824,0.990214
-0.89,-0.12,-0.1,0.777755,0.4223,0.212405
-0.89,-0.11,-0.09,0.680098,0.0665451,0.672802
-0.9,-0.1,-0.09,0.615777,0.00431526,0.401184
-0.89,-0.1,-0.09,0.710939,0.322596,0.503703
-0.9,-0.1,-0.08,0.572649,0.996576,0.555908
-0.9,-0.09,-0.08,0.712329,0.744022,0.515364
-0.89,-0.09,-0.08,0.511347,0.508589,0.822508
-0.9,-0.08,-0.07,0.286684,0.985203,0.814095
-0.89,-0.08,-0.07,0.995402,0.520896,0.655998
-0.9,-0.07,-0.06,0.273475,0.54487,0.532092
-0.9,-0.07,-0.05,0.196885,0.371122,0.406364
-0.89,-0.07,-0.06,0.195346,0.399755,0.806058
-0.9,-0.06,-0.05,0.469273,0.342815,0.234132
-0.89,-0.06,-0.05,0.313311,0.210686,0.434775
-0.9,-0.06,-0.04,0.732038,0.426614,0.102791
